"sector","transect","subunit","observer1","observer2","S1","S2","B","grp.size","subunit.area"
NA,"ta6cessna","t7",0,0,0,0,0,0,0.4578
NA,"ta6cessna","t8",0,0,0,0,0,0,0.4557
NA,"ta6cessna","t9",0,0,0,0,0,0,0.4566
NA,"ta8cessna","t1",0,0,0,0,0,0,0.4866
NA,"ta8cessna","t10",0,0,0,0,0,0,0.4914
NA,"ta8cessna","t11",0,0,0,0,0,0,0.4758
NA,"ta8cessna","t12",0,0,0,0,0,0,0.468
NA,"ta8cessna","t13",0,0,0,0,0,0,0.4737
NA,"ta8cessna","t14",0,0,0,0,0,0,0.4617
NA,"ta8cessna","t15",0,0,0,0,0,0,0.462
NA,"ta8cessna","t16",0,0,0,0,0,0,0.4548
NA,"ta8cessna","t17",0,0,0,0,0,0,0.417
NA,"ta8cessna","t18",0,0,0,0,0,0,0.4383
NA,"ta8cessna","t19",0,0,0,0,0,0,0.4512
NA,"ta8cessna","t2",0,0,0,0,0,0,0.4719
NA,"ta8cessna","t20",0,0,0,0,0,0,0.4479
NA,"ta8cessna","t21",0,0,0,0,0,0,0.4599
NA,"ta8cessna","t22",0,0,0,0,0,0,0.462
NA,"ta8cessna","t23",0,0,0,0,1,0,0.4575
NA,"ta8cessna","t23",0,0,0,0,1,0,0.4575
NA,"ta8cessna","t24",0,0,0,0,0,0,0.4539
NA,"ta8cessna","t25",0,0,0,0,0,0,0.4782
NA,"ta8cessna","t26",0,0,0,0,0,0,0.4797
NA,"ta8cessna","t27",0,0,0,0,0,0,0.4878
NA,"ta8cessna","t28",15,8,0,0,1,0,0.4731
NA,"ta8cessna","t28",10,0,1,0,0,0,0.4731
NA,"ta8cessna","t28",20,0,1,0,0,0,0.4731
NA,"ta8cessna","t3",0,0,0,0,0,0,0.4728
NA,"ta8cessna","t4",0,0,0,0,0,0,0.4851
NA,"ta8cessna","t5",0,3,0,1,0,0,0.4917
NA,"ta8cessna","t6",0,0,0,0,0,0,0.4818
NA,"ta8cessna","t7",0,0,0,0,0,0,0.4788
NA,"ta8cessna","t8",0,0,0,0,0,0,0.5298
NA,"ta8cessna","t9",0,0,0,0,0,0,0.5082
NA,"tb2cessna","t10",1,15,0,0,1,0,0.489
NA,"tb2cessna","t10",1,0,1,0,0,0,0.489
NA,"tb2cessna","t11",0,0,0,0,0,0,0.4869
NA,"tb2cessna","t12",2,0,1,0,0,0,0.4839
NA,"tb2cessna","t13",0,0,0,0,0,0,0.4791
NA,"tb2cessna","t14",0,0,0,0,0,0,0.465
NA,"tb2cessna","t15",0,0,0,0,0,0,0.489
NA,"tb2cessna","t16",0,0,0,0,0,0,0.4806
NA,"tb2cessna","t17",0,0,0,0,0,0,0.4881
NA,"tb2cessna","t18",0,0,0,0,0,0,0.4971
NA,"tb2cessna","t19",0,0,0,0,0,0,0.4806
NA,"tb2cessna","t2",1,0,1,0,0,0,0.483
NA,"tb2cessna","t20",0,0,0,0,0,0,0.4644
NA,"tb2cessna","t21",0,0,0,0,0,0,0.4725
NA,"tb2cessna","t22",0,0,0,0,0,0,0.468
NA,"tb2cessna","t23",0,0,0,0,0,0,0.4548
NA,"tb2cessna","t24",1,2,0,0,1,0,0.4509
NA,"tb2cessna","t24",1,0,1,0,0,0,0.4458
NA,"tb2cessna","t24",1,0,1,0,0,0,0.4458
NA,"tb2cessna","t25",1,0,1,0,0,0,0.4476
NA,"tb2cessna","t26",0,0,0,0,0,0,0.4566
NA,"tb2cessna","t27",0,0,0,0,0,0,0.4572
NA,"tb2cessna","t28",0,3,0,1,0,0,0.4638
NA,"tb2cessna","t3",0,0,0,0,0,0,0.4593
NA,"tb2cessna","t4",0,0,0,0,0,0,0.4638
NA,"tb2cessna","t5",0,0,0,0,0,0,0.4542
NA,"tb2cessna","t6",0,0,0,0,0,0,0.4704
NA,"tb2cessna","t7",0,0,0,0,0,0,0.468
NA,"tb2cessna","t8",0,0,0,0,0,0,0.4737
NA,"tb2cessna","t9",0,0,0,0,0,0,0.4734
NA,"tb4cessna","t1",0,0,0,0,0,0,0.453197765363129
NA,"tb4cessna","t10",0,0,0,0,0,0,0.4398
NA,"tb4cessna","t11",0,0,0,0,0,0,0.4533
NA,"tb4cessna","t12",0,0,0,0,0,0,0.4515
NA,"tb4cessna","t13",0,0,0,0,0,0,0.4521
NA,"tb4cessna","t14",0,0,0,0,0,0,0.4554
NA,"tb4cessna","t15",0,0,0,1,0,0,0.4473
NA,"tb4cessna","t16",0,0,0,0,1,0,0.4638
NA,"tb4cessna","t17",0,0,1,0,0,0,0.4698
NA,"tb4cessna","t18",0,0,0,1,0,0,0.4764
NA,"tb4cessna","t19",0,10,0,1,0,0,0.4776
NA,"tb4cessna","t2",0,0,0,0,0,0,0.4824
NA,"tb4cessna","t20",0,0,0,0,0,0,0.4884
NA,"tb4cessna","t21",0,0,0,0,0,0,0.4935
NA,"tb4cessna","t22",0,0,0,0,0,0,0.4956
NA,"tb4cessna","t23",0,0,0,0,0,0,0.4902
NA,"tb4cessna","t24",0,0,0,0,0,0,0.486
NA,"tb4cessna","t25",0,0,0,0,0,0,0.4665
NA,"tb4cessna","t26",0,0,0,0,1,0,0.468
NA,"tb4cessna","t26",0,0,1,0,0,0,0.4719
NA,"tb4cessna","t27",0,0,0,0,0,0,0.4902
NA,"tb4cessna","t28",0,0,0,0,0,0,0.4893
NA,"tb4cessna","t3",0,0,0,0,0,0,0.4863
NA,"tb4cessna","t4",0,0,0,0,0,0,0.4935
NA,"tb4cessna","t5",0,0,1,0,0,0,0.4815
NA,"tb4cessna","t6",0,0,0,0,0,0,0.4689
NA,"tb4cessna","t7",0,0,0,0,0,0,0.4572
NA,"tb4cessna","t8",0,0,0,0,0,0,0.4692
NA,"tb4cessna","t9",0,0,0,0,0,0,0.4416
NA,"tb6cessna","t1",0,0,0,0,0,0,0.453197765363129
NA,"tb6cessna","t10",0,0,0,0,0,0,0.474
NA,"tb6cessna","t11",0,0,0,0,0,0,0.4779
NA,"tb6cessna","t12",0,0,0,0,0,0,0.4818
NA,"tb6cessna","t13",0,0,0,0,0,0,0.4743
NA,"tb6cessna","t14",0,0,0,0,0,0,0.4836
NA,"tb6cessna","t15",0,0,0,0,0,0,0.4953
NA,"tb6cessna","t16",0,0,0,0,0,0,0.4938
NA,"tb6cessna","t17",0,0,0,0,0,0,0.4806
NA,"tb6cessna","t18",0,0,0,0,0,0,0.4872
NA,"tb6cessna","t19",0,0,0,0,0,0,0.4689
NA,"tb6cessna","t2",6,4,0,0,1,0,0.5031
NA,"tb6cessna","t2",4,0,1,0,0,0,0.4875
NA,"tb6cessna","t20",0,0,0,0,0,0,0.4596
NA,"tb6cessna","t3",0,5,0,1,0,0,0.471
NA,"tb6cessna","t4",0,1,0,1,0,0,0.4701
NA,"tb6cessna","t5",0,0,0,0,0,0,0.4656
NA,"tb6cessna","t6",0,0,0,0,0,0,0.4536
NA,"tb6cessna","t7",0,0,0,0,0,0,0.4554
NA,"tb6cessna","t8",0,0,0,0,0,0,0.4629
NA,"tb6cessna","t9",0,0,0,0,0,0,0.468
NA,"tc1","t1",0,0,0,0,0,0,0.453197765363129
NA,"tc1","t10",11,0,1,0,0,11,0.438
NA,"tc1","t11",0,0,0,0,0,0,0.4404
NA,"tc1","t12",4,5,0,0,1,5,0.435
NA,"tc1","t13",0,0,0,0,0,0,0.4362
NA,"tc1","t14",0,0,0,0,0,0,0.435
NA,"tc1","t15",0,0,0,0,0,0,0.4455
NA,"tc1","t16",0,0,0,0,0,0,0.4476
NA,"tc1","t17",0,0,0,0,0,0,0.4485
NA,"tc1","t18",0,0,0,0,0,0,0.4353
NA,"tc1","t19",0,0,0,0,0,0,0.4305
NA,"tc1","t2",0,0,0,0,0,0,0.4476
NA,"tc1","t20",0,0,0,0,0,0,0.4527
NA,"tc1","t20",0,0,0,0,0,0,0.4527
NA,"tc1","t21",0,0,0,0,0,0,0.4404
NA,"tc1","t22",0,0,0,0,0,0,0.4452
NA,"tc1","t23",0,0,0,0,0,0,0.4542
NA,"tc1","t24",0,0,0,0,0,0,0.4506
NA,"tc1","t25",0,0,0,0,0,0,0.4434
NA,"tc1","t26",0,0,0,0,0,0,0.4305
NA,"tc1","t27",0,0,0,0,0,0,0.4314
NA,"tc1","t28",0,0,0,0,0,0,0.4437
NA,"tc1","t29",0,0,0,0,0,0,0.4443
NA,"tc1","t3",0,0,0,0,0,0,0.4353
NA,"tc1","t30",0,0,0,0,0,0,0.4437
NA,"tc1","t31",0,0,0,0,0,0,0.4473
NA,"tc1","t32",0,0,0,0,0,0,0.4557
NA,"tc1","t33",0,0,0,0,0,0,0.4419
NA,"tc1","t34",0,0,0,0,0,0,0.4353
NA,"tc1","t35",0,0,0,0,0,0,0.4389
NA,"tc1","t36",0,0,0,0,0,0,0.4278
NA,"tc1","t37",0,0,0,0,0,0,0.4407
NA,"tc1","t38",0,0,0,0,0,0,0.4419
NA,"tc1","t4",0,0,0,0,0,0,0.435
NA,"tc1","t6",0,0,0,0,1,39,0.4416
NA,"tc1","t6",0,1,0,1,0,1,0.4218
NA,"tc1","t7",0,0,0,0,0,0,0.4074
NA,"tc1","t9",0,5,0,1,0,5,0.447
NA,"tc2cessna","t1",0,0,0,0,0,0,0.5013
NA,"tc2cessna","t2",0,0,0,0,0,0,0.4998
NA,"tc2cessna","t3",0,0,0,0,0,0,0.4959
NA,"tc2cessna","t4",0,0,0,0,0,0,0.5079
NA,"tc2cessna","t5",0,0,0,0,0,0,0.5091
NA,"tc2cessna","t6",6,6,0,0,1,0,0.4959
NA,"tc2","t1",0,0,0,0,0,0,0.453197765363129
NA,"tc2","t10",0,0,0,0,0,0,0.4695
NA,"tc2","t11",0,0,0,0,0,0,0.4575
NA,"tc2","t12",0,0,0,0,0,0,0.4503
NA,"tc2","t13",0,0,0,0,0,0,0.4362
NA,"tc2","t14",0,0,0,0,0,0,0.4473
NA,"tc2","t15",0,0,0,0,0,0,0.438
NA,"tc2","t16",0,0,0,0,0,0,0.4635
NA,"tc2","t17",0,0,0,0,0,0,0.4587
NA,"tc2","t18",0,0,0,0,0,0,0.4665
NA,"tc2","t19",0,0,0,0,0,0,0.4674
NA,"tc2","t2",0,0,0,0,0,0,0.4845
NA,"tc2","t20",0,0,0,0,0,0,0.4536
NA,"tc2","t20",0,0,0,0,0,0,0.4395
NA,"tc2","t21",0,0,0,0,0,0,0.4584
NA,"tc2","t22",0,0,0,0,0,0,0.4563
NA,"tc2","t23",0,0,0,0,0,0,0.4626
NA,"tc2","t24",0,0,0,0,0,0,0.4659
NA,"tc2","t25",0,0,0,0,0,0,0.4617
NA,"tc2","t26",0,0,0,0,0,0,0.4821
NA,"tc2","t3",0,0,0,0,0,0,0.4524
NA,"tc2","t4",0,0,0,0,0,0,0.4548
NA,"tc2","t5",0,0,0,0,0,0,0.4629
NA,"tc2","t6",0,0,0,0,0,0,0.4614
NA,"tc2","t7",0,0,0,0,0,0,0.456
NA,"tc2","t8",0,0,0,0,0,0,0.4476
NA,"tc2","t9",0,0,0,0,0,0,0.4629
NA,"tc3","t10",0,0,0,0,0,0,0.4587
NA,"tc3","t11",0,0,0,0,0,0,0.4398
NA,"tc3","t12",0,0,0,0,0,0,0.4359
NA,"tc3","t13",0,0,0,0,0,0,0.4383
NA,"tc3","t14",0,0,0,0,0,0,0.4368
NA,"tc3","t15",0,0,0,0,0,0,0.4524
NA,"tc3","t16",0,0,0,0,0,0,0.4281
NA,"tc3","t17",0,0,0,0,0,0,0.4548
NA,"tc3","t18",0,0,0,0,0,0,0.4521
NA,"tc3","t19",0,0,0,0,0,0,0.4368
NA,"tc3","t2",0,0,0,0,1,40,0.3558
NA,"tc3","t20",0,0,0,0,0,0,0.4179
NA,"tc3","t20",0,0,0,0,0,0,0.4245
NA,"tc3","t21",0,0,0,0,0,0,0.4392
NA,"tc3","t22",0,0,0,0,0,0,0.432
NA,"tc3","t23",0,0,0,0,0,0,0.4392
NA,"tc3","t24",0,0,0,0,0,0,0.4338
NA,"tc3","t25",0,0,0,0,0,0,0.4185
NA,"tc3","t26",0,0,0,0,0,0,0.4269
NA,"tc3","t27",0,0,0,0,0,0,0.4191
NA,"tc3","t28",0,0,0,0,0,0,0.4356
NA,"tc3","t29",0,0,0,0,0,0,0.4461
NA,"tc3","t3",0,3,0,1,0,3,0.4074
NA,"tc3","t3",0,0,0,0,1,33,0.4074
NA,"tc3","t4",0,0,0,0,1,25,0.4245
NA,"tc3","t5",0,0,0,0,0,0,0.435
NA,"tc3","t6",0,0,0,0,0,0,0.4386
NA,"tc3","t7",0,0,0,0,0,0,0.4566
NA,"tc3","t8",0,0,0,0,0,0,0.4374
NA,"tc3","t9",0,0,0,0,0,0,0.459
NA,"tc4cessna","t2",0,0,0,0,0,0,0.4323
NA,"tc4cessna","t3",14,14,0,0,1,0,0.4281
NA,"tc4cessna","t3",14,0,1,0,0,0,0.4428
NA,"tc4cessna","t4",0,0,0,0,0,0,0.4617
NA,"tc4cessna","t5",0,0,0,0,0,0,0.4749
NA,"tc4cessna","t6",0,0,0,0,0,0,0.4767
NA,"tc4cessna","t7",0,0,0,0,0,0,0.4884
NA,"tc4","t1",0,0,0,0,0,0,0.453197765363129
NA,"tc4","t10",0,0,0,0,0,0,0.4686
NA,"tc4","t11",0,0,0,0,0,0,0.4791
NA,"tc4","t12",0,0,0,0,0,0,0.4875
NA,"tc4","t13",0,0,0,0,0,0,0.4707
NA,"tc4","t14",0,0,0,0,0,0,0.4809
NA,"tc4","t15",0,0,0,0,0,0,0.4827
NA,"tc4","t16",0,0,0,0,0,0,0.4845
NA,"tc4","t17",0,0,0,0,0,0,0.4791
NA,"tc4","t18",0,0,0,0,0,0,0.4827
NA,"tc4","t19",0,0,0,0,0,0,0.471
NA,"tc4","t2",0,0,0,0,0,0,0.486
NA,"tc4","t20",0,0,0,0,0,0,0.4602
NA,"tc4","t20",0,0,0,0,0,0,0.4761
NA,"tc4","t21",0,0,0,0,0,0,0.4806
NA,"tc4","t22",0,0,0,0,0,0,0.4935
NA,"tc4","t23",0,0,0,0,0,0,0.4797
NA,"tc4","t24",0,0,0,0,0,0,0.4878
NA,"tc4","t3",0,0,0,0,0,0,0.4743
NA,"tc4","t4",0,0,0,0,0,0,0.4653
NA,"tc4","t5",0,0,0,0,0,0,0.4674
NA,"tc4","t6",0,0,0,0,0,0,0.4698
NA,"tc4","t7",0,0,0,0,0,0,0.4707
NA,"tc4","t8",0,0,0,0,0,0,0.4788
NA,"tc4","t9",0,0,0,0,0,0,0.4827
NA,"tc5","t1",0,0,0,0,0,0,0.4059
NA,"tc5","t10",0,0,0,0,0,0,0.4482
NA,"tc5","t11",0,0,0,0,0,0,0.4551
NA,"tc5","t12",0,0,0,0,0,0,0.4326
NA,"tc5","t13",0,0,0,0,0,0,0.4143
NA,"tc5","t14",0,0,0,0,0,0,0.4176
NA,"tc5","t15",0,0,0,0,0,0,0.4362
NA,"tc5","t16",0,0,0,0,0,0,0.4359
NA,"tc5","t17",0,0,0,0,0,0,0.4422
NA,"tc5","t18",0,0,0,0,0,0,0.4371
NA,"tc5","t19",0,0,0,0,0,0,0.4302
NA,"tc5","t2",0,0,0,0,1,28,0.4422
NA,"tc5","t2",1,1,0,0,1,1,0.4422
NA,"tc5","t2",0,1,0,1,0,1,0.4422
NA,"tc5","t20",0,0,0,0,0,0,0.4302
NA,"tc5","t20",0,0,0,0,0,0,0.4302
NA,"tc5","t21",0,0,0,0,0,0,0.438
NA,"tc5","t22",0,0,0,0,0,0,0.447
NA,"tc5","t23",0,0,0,0,0,0,0.4257
NA,"tc5","t24",0,0,0,0,0,0,0.4203
NA,"tc5","t25",0,0,0,0,0,0,0.4371
NA,"tc5","t26",0,0,0,0,0,0,0.4287
NA,"tc5","t27",0,0,0,0,0,0,0.4335
NA,"tc5","t3",0,0,0,0,1,22,0.4431
NA,"tc5","t3",6,6,0,0,1,6,0.4431
NA,"tc5","t4",0,0,0,0,0,0,0.4467
NA,"tc5","t5",0,0,0,0,0,0,0.4266
NA,"tc5","t6",0,0,0,0,0,0,0.4389
NA,"tc5","t7",0,0,0,0,0,0,0.4248
NA,"tc5","t8",0,0,0,0,0,0,0.4353
NA,"tc5","t9",0,0,0,0,0,0,0.4428
NA,"tc6cessna","t1",0,15,0,1,0,0,0.453197765363129
NA,"tc6cessna","t2",0,0,1,0,0,0,0.492
NA,"tc6cessna","t2",3,0,1,0,0,0,0.4962
NA,"tc6cessna","t3",0,0,0,0,0,0,0.489
NA,"tc6cessna","t4",0,2,0,1,0,0,0.477
NA,"tc6cessna","t5",0,0,0,0,0,0,0.474
NA,"tc6","t1",0,0,0,0,0,0,0.453197765363129
NA,"tc6","t10",0,0,0,0,0,0,0.4668
NA,"tc6","t11",0,0,0,0,0,0,0.4737
NA,"tc6","t12",0,0,0,0,0,0,0.4821
NA,"tc6","t13",0,0,0,0,0,0,0.4704
NA,"tc6","t14",0,0,0,0,0,0,0.4776
NA,"tc6","t15",0,0,0,0,0,0,0.4749
NA,"tc6","t16",0,0,0,0,0,0,0.4773
NA,"tc6","t17",0,0,0,0,0,0,0.4875
NA,"tc6","t18",0,0,0,0,0,0,0.489
NA,"tc6","t19",0,0,0,0,0,0,0.4776
NA,"tc6","t2",0,0,0,0,0,0,0.4827
NA,"tc6","t20",0,0,0,0,0,0,0.4599
NA,"tc6","t20",0,3,0,1,0,3,0.4599
NA,"tc6","t21",0,0,0,0,0,0,0.4665
NA,"tc6","t22",0,0,0,1,0,162,0.4803
NA,"tc6","t22",0,3,0,1,0,3,0.4992
NA,"tc6","t23",0,0,0,0,0,0,0.4884
NA,"tc6","t24",0,0,0,0,0,0,0.4737
NA,"tc6","t25",0,0,0,0,0,0,0.4827
NA,"tc6","t3",0,0,0,0,0,0,0.4734
NA,"tc6","t4",0,0,0,0,0,0,0.4683
NA,"tc6","t5",0,0,0,0,0,0,0.4707
NA,"tc6","t6",0,0,0,0,0,0,0.4821
NA,"tc6","t8",0,0,0,0,0,0,0.4875
NA,"tc6","t9",0,0,0,0,0,0,0.4836
NA,"tf1","t1",0,0,0,0,0,0,0.453197765363129
NA,"tf1","t10",0,0,0,0,0,0,0.4143
NA,"tf1","t11",0,0,0,0,0,0,0.4272
NA,"tf1","t12",0,0,0,0,0,0,0.4098
NA,"tf1","t13",0,0,0,0,0,0,0.4161
NA,"tf1","t14",0,0,0,0,0,0,0.4164
NA,"tf1","t15",0,0,0,0,0,0,0.4185
NA,"tf1","t16",0,0,0,0,0,0,0.4326
NA,"tf1","t2",0,0,0,0,0,0,0.4482
NA,"tf1","t3",0,0,0,0,0,0,0.4263
NA,"tf1","t4",0,0,0,0,0,0,0.4293
NA,"tf1","t5",0,0,0,0,0,0,0.4281
NA,"tf1","t6",0,0,0,0,0,0,0.4161
NA,"tf1","t7",0,0,0,0,0,0,0.4275
NA,"tf1","t8",0,0,0,0,0,0,0.4332
NA,"tf1","t9",0,0,0,0,0,0,0.4245
NA,"tf2","t1",0,0,0,0,0,0,0.4581
NA,"tf2","t10",0,0,0,0,0,0,0.4899
NA,"tf2","t11",0,0,0,0,0,0,0.5001
NA,"tf2","t12",0,0,0,0,0,0,0.4836
NA,"tf2","t13",0,0,0,0,0,0,0.4842
NA,"tf2","t14",0,0,0,0,0,0,0.4872
NA,"tf2","t15",0,0,0,0,0,0,0.4923
NA,"tf2","t2",0,0,0,0,0,0,0.5007
NA,"tf2","t3",0,0,0,0,0,0,0.4692
NA,"tf2","t4",0,0,0,0,0,0,0.4749
NA,"tf2","t5",0,0,0,0,0,0,0.4821
NA,"tf2","t6",0,0,0,0,0,0,0.4923
NA,"tf2","t7",0,0,0,0,0,0,0.4914
NA,"tf2","t8",0,0,0,0,0,0,0.4791
NA,"tf2","t9",0,0,0,0,0,0,0.4812
NA,"tf3","t1",0,0,0,0,0,0,0.3834
NA,"tf3","t10",0,0,0,0,0,0,0.4041
NA,"tf3","t11",0,0,0,0,0,0,0.4281
NA,"tf3","t12",0,0,0,0,0,0,0.4218
NA,"tf3","t13",0,0,0,0,0,0,0.4164
NA,"tf3","t14",0,0,0,0,0,0,0.408
NA,"tf3","t15",0,0,0,0,0,0,0.4104
NA,"tf3","t16",0,0,0,0,0,0,0.405
NA,"tf3","t2",0,0,0,0,0,0,0.4494
NA,"tf3","t3",0,0,0,0,0,0,0.4308
NA,"tf3","t4",0,0,0,0,0,0,0.4365
NA,"tf3","t5",0,0,0,0,0,0,0.4296
NA,"tf3","t6",0,0,0,0,0,0,0.4287
NA,"tf3","t7",0,0,0,0,0,0,0.408
NA,"tf3","t8",0,1,0,1,0,1,0.4101
NA,"tf3","t9",0,0,0,0,0,0,0.4032
NA,"tf4","t1",0,1,0,1,0,1,0.48
NA,"tf4","t10",0,0,0,0,0,0,0.4776
NA,"tf4","t11",0,0,0,0,0,0,0.4785
NA,"tf4","t12",0,0,0,0,0,0,0.4668
NA,"tf4","t13",0,0,0,0,0,0,0.4461
NA,"tf4","t14",0,0,0,0,0,0,0.462
NA,"tf4","t2",0,0,0,0,0,0,0.4812
NA,"tf4","t3",0,0,0,0,0,0,0.4881
NA,"tf4","t4",0,0,0,0,0,0,0.477
NA,"tf4","t5",0,0,0,0,0,0,0.4584
NA,"tf4","t6",0,0,0,0,0,0,0.4641
NA,"tf4","t7",0,0,0,0,0,0,0.4671
NA,"tf4","t8",0,0,0,0,0,0,0.4722
NA,"tf4","t9",0,0,0,0,0,0,0.468
NA,"tf5","t1",0,0,0,0,0,0,0.405
NA,"tf5","t10",0,0,0,0,0,0,0.4269
NA,"tf5","t11",0,0,0,0,0,0,0.4266
NA,"tf5","t12",0,0,0,0,0,0,0.4206
NA,"tf5","t13",0,0,0,0,0,0,0.4341
NA,"tf5","t15",0,0,0,0,0,0,0.4233
NA,"tf5","t16",0,0,0,0,0,0,0.4026
NA,"tf5","t17",0,0,0,0,0,0,0.4032
NA,"tf5","t2",0,0,0,0,0,0,0.4383
NA,"tf5","t3",0,0,0,0,0,0,0.4287
NA,"tf5","t4",0,0,0,0,0,0,0.4284
NA,"tf5","t5",0,0,0,0,0,0,0.4152
NA,"tf5","t6",0,0,0,0,0,0,0.4191
NA,"tf5","t7",0,0,0,0,0,0,0.4302
NA,"tf5","t8",0,0,0,0,0,0,0.4215
NA,"tf5","t9",0,0,0,0,0,0,0.4179
NA,"tf6","t1",0,0,0,0,0,0,0.3543
NA,"tf6","t10",0,0,0,0,0,0,0.4818
NA,"tf6","t11",0,0,0,0,0,0,0.4827
NA,"tf6","t12",0,0,0,0,0,0,0.4725
NA,"tf6","t13",0,0,0,0,0,0,0.4632
NA,"tf6","t14",0,0,0,0,0,0,0.474
NA,"tf6","t15",0,0,0,0,0,0,0.4779
NA,"tf6","t2",0,0,0,0,0,0,0.477
NA,"tf6","t3",0,0,0,0,0,0,0.4776
NA,"tf6","t4",0,0,0,0,0,0,0.48
NA,"tf6","t5",0,0,0,0,0,0,0.4728
NA,"tf6","t6",0,0,0,0,0,0,0.4767
NA,"tf6","t7",0,0,0,0,0,0,0.474
NA,"tf6","t8",0,0,0,0,0,0,0.4707
NA,"tf6","t9",0,0,0,0,0,0,0.4746
NA,"tf7","t1",0,0,0,0,0,0,0.4278
NA,"tf7","t10",0,0,0,0,0,0,0.4383
NA,"tf7","t11",0,0,0,0,0,0,0.4341
NA,"tf7","t12",0,0,0,0,0,0,0.4374
NA,"tf7","t13",0,0,0,0,0,0,0.4338
NA,"tf7","t14",0,0,0,0,0,0,0.4536
NA,"tf7","t15",0,0,0,0,0,0,0.4545
NA,"tf7","t16",0,0,0,0,0,0,0.441
NA,"tf7","t2",0,0,0,0,0,0,0.4473
